cite_key,year,type,title,journal,doi,focus,is_moo,is_mes,is_mcdm,surrogate_signal,matched_moo_terms,matched_mes_terms,matched_mcdm_terms,matched_algorithm_terms,matched_surrogate_terms,matched_ml_terms,matched_proxy_hints
ali_peer--peer_2021,2021,ARTICLE,A peer-to-peer energy trading for a clustered microgrid – Game theoretical approach,Int J Electr Power Energy Syst,10.1016/j.ijepes.2021.107307,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro grid; microgrids; distributed generation,,ga; particle swarm; pso,,,
ali_game_2021,2021,INPROCEEDINGS,Game approach for sizing and cost minimization of a multi-microgrids using a multi-objective optimization,{IEEE} Computer Society,10.1109/GreenTech48523.2021.00085,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; micro-grid; microgrids,,ga; particle swarm; pso,,,
ali_single-and_2022,2022,ARTICLE,Single-and Multi-Objective Modified Aquila Optimizer for Optimal Multiple Renewable Energy Resources in Distribution Network,Mathematics,10.3390/math10122129,moo_mes,1,1,0,0,multi-objective,distributed generation,,ga; particle swarm,,,
ali_sadat_free_2023,2023,ARTICLE,A Free and open-source microgrid optimization tool: {SAMA} the solar alone Multi-Objective Advisor,Energy Convers. Manage.,10.1016/j.enconman.2023.117686,moo_mes_surrogate,1,1,0,1,multi-objective; multi objective; multiobjective,microgrid; microgrids; off-grid,,ga,,machine learning; learning-based,accelerate
aliamooei-lakeh_multi-objective_2024,2024,INPROCEEDINGS,"A Multi-Objective Optimization Problem for Sizing and Siting of Power Systems with the Integration of {DG} Units, {EV} Charging Stations, and {ESSs}",Institute of Electrical and Electronics Engineers Inc,10.1109/MWSCAS60917.2024.10658672,moo_mes,1,1,0,0,multi-objective; multiobjective,electric vehicle; electric vehicles,,,,,
alic_real-time_2025,2025,ARTICLE,A real-time multi-objective {HVAC} load optimization integrated with home microgrid scheduling,J. Renewable Sustainable Energy,10.1063/5.0242299,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective,microgrid; microgrids,,,,,
alili_techno-economic_2023,2023,ARTICLE,Techno-economic assessment of integrating hydrogen energy storage technology with hybrid photovoltaic/pumped storage hydropower energy system,Energy Convers. Manage.,10.1016/j.enconman.2023.117437,moo_mes,1,1,0,0,multi-objective; multiobjective,off-grid; hydrogen,,,,,
alipour_enhanced_2024,2024,ARTICLE,Enhanced frequency control of a hybrid microgrid using {RANFIS} for partially shaded photovoltaic systems under uncertainties,Sci. Rep.,10.1038/s41598-024-73233-x,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; stand-alone; distributed generation,,ga,,,
al-janabi_innovative_2020,2020,ARTICLE,An Innovative synthesis of deep learning techniques ({DCapsNet} \& {DCOM}) for generation electrical renewable energy from wind energy,Soft Comput.,10.1007/s00500-020-04905-9,moo_only,1,0,1,0,multi-objective; multi objective; multiobjective,,anp,,,neural network; deep learning,
al-janabi_efficient_2022,2022,INPROCEEDINGS,An Efficient Predictor of Renewable Energy Based on Deep Learning Technique ({DGBM}) and Multi-Objectives Optimization Function,Institute of Electrical and Electronics Engineers Inc,10.1109/IICCIT55816.2022.10010380,moo_only,1,0,0,0,multi-objective,,,,,deep learning; gradient boosting,
alkatheri_clustering_2023,2023,ARTICLE,Clustering Approach for the Efficient Solution of Multiscale Stochastic Programming Problems: Application to Energy Hub Design and Operation under Uncertainty,Process.,10.3390/pr11041046,moo_mes,1,1,0,0,multi-objective; multiobjective,energy hub; distributed energy; hydrogen,,,,,instead of
allouhi_multi-objective_2023,2023,ARTICLE,Multi-objective optimization of solar energy systems for electricity and hot water generation in collective residential buildings considering the power-to-heat concept,Appl Therm Eng,10.1016/j.applthermaleng.2023.120658,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
alnouss_waste--energy_2024,2024,ARTICLE,Waste-to-energy technology selection: A multi-criteria optimisation approach,Comput. Chem. Eng.,10.1016/j.compchemeng.2024.108595,moo_only,1,0,0,0,multi-criteria,,,ga,,,
aloini_multi-objective_2021,2021,ARTICLE,A multi-objective methodology for evaluating the investment in building-integrated hybrid renewable energy systems,J. Clean. Prod.,10.1016/j.jclepro.2021.129780,moo_mes,1,1,0,0,multi-objective; multiobjective; nsga,hybrid renewable energy system; hybrid renewable energy systems; off-grid,,genetic algorithm; ga; nsga,,,
alqahtani_optimisation_2021,2021,INPROCEEDINGS,Optimisation of a Grid-Connected Hybrid Renewable System at Peak Load,Scanditale {AB},10.46855/energy-proceedings-9197,moo_mes,1,1,0,0,multi objective; non-dominated; nsga,hybrid renewable energy system,,genetic algorithm; ga; nsga,,,
alqahtani_techno-economic-environmental_2024,2024,ARTICLE,A techno-economic-environmental assessment of a hybrid-renewable pumped hydropower energy storage system: A case study of Saudi Arabia,Renew. Energy,10.1016/j.renene.2024.121052,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated,hybrid renewable energy system,,ga,,,
al-quraan_sizing_2024,2024,ARTICLE,Sizing and energy management of grid-connected hybrid renewable energy systems based on techno-economic predictive technique,Renew. Energy,10.1016/j.renene.2024.120639,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems,,genetic algorithm; ga,,,approximate
al-saadi_economic_2021,2021,ARTICLE,Economic operation planning of combined heat and power smart distribution system,J. Eng. Sci. Technol.,,moo_mes,1,1,0,0,multi-objective,microgrid; combined heat and power; chp,,ga,,,
alsagri_innovative_2023,2023,ARTICLE,"An innovative design of solar-assisted carnot battery for multigeneration of power, cooling, and process heating: Techno-economic analysis and optimization",Renew. Energy,10.1016/j.renene.2023.04.017,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
al-sahlawi_optimal_2024,2024,ARTICLE,Optimal Design of Grid-Connected Hybrid Renewable Energy System Considering Electric Vehicle Station Using Improved Multi-Objective Optimization: Techno-Economic Perspectives,Sustainability,10.3390/su16062491,moo_mes,1,1,0,0,multi-objective,hybrid renewable energy system; electric vehicle; electric vehicles,,,,,
alsaleh_optimal_2023,2023,ARTICLE,Optimal Net Load Flattening in Unbalanced Distribution Systems via Rank-Penalized Semidefinite Programming,{IEEE} Access,10.1109/ACCESS.2023.3274738,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; electric vehicle; electric vehicles,,,,,
alsayed_design_2014,2014,ARTICLE,Design of hybrid power generation systems based on multi criteria decision analysis,Solar Energy,10.1016/j.solener.2014.03.011,moo_only,1,0,1,0,multi criteria,,multi criteria decision; promethee,ga,,,
alshammari_comprehensive_2023,2023,ARTICLE,Comprehensive Analysis of Multi-Objective Optimization Algorithms for Sustainable Hybrid Electric Vehicle Charging Systems,Mathematics,10.3390/math11071741,moo_mes,1,1,0,0,multi-objective; nsga; mopso; moea,hybrid renewable energy system; hybrid renewable energy systems; electric vehicle,,ga; nsga; pso; mopso; moea,,,
alshehri_voltage_2024,2024,ARTICLE,Voltage Optimization in Active Distribution Networks—Utilizing Analytical and Computational Approaches in High Renewable Energy Penetration Environments,Energies,10.3390/en17051216,moo_only,1,0,0,0,multi-objective; multiobjective,,,genetic algorithm; ga; particle swarm; pso,,,
alzahrani_multi-objective_2023,2023,ARTICLE,Multi-Objective Energy Optimization with Load and Distributed Energy Source Scheduling in the Smart Power Grid,Sustainability,10.3390/su15139970,moo_mes,1,1,0,0,multi-objective; mopso,distributed energy; distributed generation,,particle swarm; pso; mopso,,,
alzahrani_strategy_2023,2023,ARTICLE,A Strategy for Multi-Objective Energy Optimization in Smart Grid Considering Renewable Energy and Batteries Energy Storage System,{IEEE} Access,10.1109/ACCESS.2023.3263264,moo_only,1,0,0,0,multi-objective; multi objective; multiobjective; non-dominated,,,,,,
amarawardhana_impact_2022,2022,INPROCEEDINGS,Impact of Wave Energy Integration on Sizing and Energy Management of a Microgrid: Case study,Institute of Electrical and Electronics Engineers Inc,,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; standalone,,ga,,,
amer_home_2021,2021,ARTICLE,Home energy management system embedded with a multi-objective demand response optimization model to benefit customers and operators,Energies,10.3390/en14020257,moo_mes,1,1,0,0,multi-objective; multiobjective,distributed energy; electric vehicle; electric vehicles,,,,,
amin_optimal_2020,2020,ARTICLE,Optimal price based control of {HVAC} systems in multizone office buildings for demand response,J. Clean. Prod.,10.1016/j.jclepro.2020.122059,moo_only,1,0,0,0,multi-objective,,,ga,,neural network,
amine_investigating_2023,2023,INPROCEEDINGS,Investigating Fitness Functions Using Bonobo Optimizer for Optimal Control of {PV}-{HESS} Systems: A Comparative Analysis,Institute of Electrical and Electronics Engineers Inc,10.1109/ICETS60996.2023.10410767,moo_only,1,0,0,0,multi-objective; multiobjective,,,ga,,,
amoura_multi-objective_2024,2024,INPROCEEDINGS,Multi-objective Optimal Sizing of an {AC}/{DC} Grid Connected Microgrid System,Springer Science and Business Media Deutschland {GmbH},10.1007/978-3-031-53036-4_23,moo_mes,1,1,0,0,multi-objective; multi objective; multiobjective; pareto; non-dominated; nsga,microgrid,,genetic algorithm; ga; nsga,,,
amoura_innovative_2023,2023,INPROCEEDINGS,An Innovative Optimization Approach for Energy Management of a Microgrid System,Institute of Electrical and Electronics Engineers Inc,10.1109/ICECCME57830.2023.10252266,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids,,ga; particle swarm; pso,,,approximate
amoura_optimal_2017,2017,INPROCEEDINGS,Optimal Energy Management of Microgrid Using Multi-objective Optimisation Approach,Springer Verlag,10.1007/978-3-031-24866-5_5,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; non-dominated,microgrid,,ga,,,
amusat_optimal_2018,2018,ARTICLE,Optimal design of hybrid energy systems incorporating stochastic renewable resources fluctuations,J. Energy Storage,10.1016/j.est.2017.12.003,moo_mes,1,1,0,0,multi-objective; multiobjective; non-dominated; nsga,stand-alone,,ga; nsga,,,approximation
an_multi-objective_2025,2025,ARTICLE,Multi-objective optimization for optimal placement of shared battery energy storage systems in urban energy communities,Sustainable Cities Soc.,10.1016/j.scs.2025.106178,moo_mes,1,1,0,0,multi-objective; multi objective; pareto,virtual power plant; energy community; energy communities,,genetic algorithm; ga,,,
an_optimal_2020,2020,INPROCEEDINGS,Optimal Configuration of Energy Storage Microgrid Based on Chaos Optimization Multi-Objective Genetic Algorithm,Institute of Electrical and Electronics Engineers Inc,10.1109/CCDC49329.2020.9164460,moo_mes,1,1,0,0,multi-objective; multiobjective,microgrid; microgrids; stand-alone; distributed generation; cchp; combined cooling heating and power; chp,,genetic algorithm; ga,,,
anatone_integration_2013,2013,INPROCEEDINGS,Integration of {CCHP} and solar plants for household applications a multiobjective optimization model,{IEEE} Computer Society,10.1109/ICRERA.2013.6749806,moo_mes,1,1,0,0,multi-objective; multiobjective,cchp; chp,,,,,
anatone_optimization_2014,2014,ARTICLE,Optimization of integrated {CCHP} and solar plants following a multi-objective approach. An application to the household sector,Int. J. Renew. Energy Res.,,moo_mes,1,1,0,0,multi-objective,integrated energy; cchp; combined cooling heating and power; chp; district heating,,ga,,,
andersen_m_optimizing_2023,2023,INPROCEEDINGS,Optimizing positive energy districts,Institute of Physics,10.1088/1742-6596/2600/8/082012,moo_mes,1,1,0,0,multi-objective; multiobjective,district heating,,ga,,,
andersen_m_economic_2023,2023,INPROCEEDINGS,Economic and environmental benefits of decentralized multi-energy systems for energy communities,Institute of Physics,10.1088/1742-6596/2600/8/082011,moo_mes,1,1,0,0,multi-objective; multiobjective,multi-energy; multi energy; microgrid; energy communities,,ga,,,
andersen_m_optimization_2023,2023,INPROCEEDINGS,Optimization of Building integrated photovoltaic and thermoelectric hybrid energy harvesting system for different climatic regions,Institute of Physics,10.1088/1742-6596/2600/4/042011,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
andersen_m_flexibility_2023,2023,INPROCEEDINGS,Flexibility implications of optimal {PV} design: building vs. community scale,Institute of Physics,10.1088/1742-6596/2600/8/082002,moo_mes,1,1,0,0,multi-objective; multiobjective,energy community,,ga,,,
andervazh_emission-economic_2017,2017,ARTICLE,Emission-economic dispatch of thermal power generation units in the presence of hybrid electric vehicles and correlated wind power plants,{IET} Gener. Transm. Distrib.,10.1049/iet-gtd.2016.1508,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto; nsga,electric vehicle; electric vehicles,,ga; nsga; spea,,,
andervazh_active_2020,2020,ARTICLE,Active distribution network operation management with large penetration of hybrid electric vehicles and sustainable distributed energy generation,Sustainable Cities Soc.,10.1016/j.scs.2020.102313,moo_mes,1,1,1,0,multi-objective; multi-criteria,distributed energy; electric vehicle; electric vehicles,mcdm; multi-criteria decision,,,,
andriukaitis_d_research_2017,2017,INPROCEEDINGS,Research on an optimized load model based on substitution effect of renewable energy generation,Institute of Electrical and Electronics Engineers Inc,10.1109/ELECTRONICS.2017.7995225,moo_only,1,0,0,0,multi-objective; multiobjective,,,,,,
ang_multi-objective_2022,2022,ARTICLE,Multi-objective optimization of hybrid renewable energy systems with urban building energy modeling for a prototypical coastal community,Renew. Energy,10.1016/j.renene.2022.09.126,moo_mes,1,1,0,0,multi-objective; multiobjective,hybrid renewable energy system; hybrid renewable energy systems,,,,,
anjaiah_real-time_2024,2024,ARTICLE,Real-time validation of optimal energy management in {DC} microgrids by using modified rejection controller based improved sparrow search algorithm,e-Prime - Adv. Elec. Eng. Elec. Energy,10.1016/j.prime.2024.100420,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids,,,,,replacing the
anoune_microgrid_2025,2025,INPROCEEDINGS,Microgrid Optimization Using a Developed Model of Genetic Algorithm Under {MATLAB},Springer Nature,10.1007/978-3-031-71914-1_2,moo_mes,1,1,0,0,multi-objective,microgrid; microgrids; distributed energy,,genetic algorithm; ga,,,
ansah_two-stage_2021,2021,ARTICLE,Two-stage lifecycle energy optimization of mid-rise residential buildings with building-integrated photovoltaic and alternative composite façade materials,Buildings,10.3390/buildings11120642,moo_only,1,0,0,0,multi-objective,,,ga,,,
anvari_multi-objective_2021,2021,ARTICLE,"Multi-objective optimization of a proposed multi-generation cycle based on Pareto diagrams: Performance improvement, cost reduction, and {CO}2 emissions",Sustainable Energy Technol. Assess.,10.1016/j.seta.2021.101197,moo_mes,1,1,0,0,multi-objective; multiobjective; pareto,multi-energy,,genetic algorithm; ga,,,
